Date,Time,Open,High,Low,Close,Volume,Amount
2018-06-01,940.0,5.91,5.92,5.91,5.91,77600.0,782982.0
2018-06-01,945.0,5.91,5.93,5.91,5.92,45000.0,454686.0
2018-06-01,950.0,5.93,5.95,5.92,5.94,55500.0,562464.0
2018-06-01,955.0,5.94,5.95,5.92,5.92,34500.0,349407.0
2018-06-01,1000.0,5.94,5.94,5.92,5.93,16000.0,162028.0
2018-06-01,1005.0,5.94,5.95,5.94,5.95,34100.0,345942.0
2018-06-01,1010.0,5.95,5.96,5.94,5.96,40600.0,412408.0
2018-06-01,1015.0,5.96,5.96,5.94,5.94,39100.0,396819.0
2018-06-01,1020.0,5.94,5.96,5.94,5.94,137800.0,1398294.0
2018-06-01,1025.0,5.94,5.94,5.93,5.94,38300.0,388031.0
2018-06-01,1030.0,5.94,5.94,5.93,5.94,26600.0,269459.0
2018-06-01,1035.0,5.94,5.94,5.94,5.94,31800.0,322174.0
2018-06-01,1040.0,5.94,5.94,5.94,5.94,44800.0,454157.0
2018-06-01,1045.0,5.94,5.94,5.94,5.94,2700.0,27378.0
2018-06-01,1050.0,5.94,5.95,5.94,5.95,8800.0,89328.0
2018-06-01,1055.0,5.95,5.95,5.93,5.94,88200.0,893835.0
2018-06-01,1100.0,5.94,5.94,5.93,5.94,13900.0,140770.0
2018-06-01,1105.0,5.93,5.94,5.9,5.9,142100.0,1434772.0
2018-06-01,1110.0,5.89,5.91,5.88,5.89,111600.0,1122630.0
2018-06-01,1115.0,5.89,5.91,5.89,5.89,47900.0,481932.0
2018-06-01,1120.0,5.89,5.91,5.89,5.91,26200.0,263974.0
2018-06-01,1125.0,5.91,5.91,5.91,5.91,23900.0,241042.0
2018-06-01,1130.0,5.91,5.91,5.89,5.89,59800.0,602190.0
2018-06-01,1305.0,5.89,5.89,5.89,5.89,30500.0,306571.0
2018-06-01,1310.0,5.89,5.89,5.87,5.87,62700.0,629277.0
2018-06-01,1315.0,5.87,5.88,5.86,5.86,108100.0,1082934.0
2018-06-01,1320.0,5.86,5.86,5.84,5.85,87200.0,870883.0
2018-06-01,1325.0,5.86,5.86,5.85,5.85,46100.0,460446.0
2018-06-01,1330.0,5.85,5.86,5.84,5.86,80700.0,805818.0
2018-06-01,1335.0,5.86,5.87,5.85,5.87,75400.0,754624.0
2018-06-01,1340.0,5.87,5.88,5.86,5.88,46800.0,468484.0
2018-06-01,1345.0,5.87,5.87,5.87,5.87,16800.0,168336.0
2018-06-01,1350.0,5.87,5.87,5.86,5.86,19000.0,190090.0
2018-06-01,1355.0,5.85,5.86,5.85,5.85,167400.0,1672400.0
2018-06-01,1400.0,5.85,5.85,5.84,5.84,58000.0,578138.0
2018-06-01,1405.0,5.84,5.86,5.84,5.85,30500.0,304674.0
2018-06-01,1410.0,5.85,5.85,5.82,5.82,145100.0,1443890.0
2018-06-01,1415.0,5.82,5.84,5.82,5.83,294900.0,2932284.0
2018-06-01,1420.0,5.83,5.83,5.79,5.8,236400.0,2343626.0
