Date,Time,Open,High,Low,Close,Volume,Amount
2018-06-01,940.0,3.66,3.67,3.66,3.67,107100.0,408439.0
2018-06-01,945.0,3.67,3.68,3.67,3.68,88200.0,337216.0
2018-06-01,950.0,3.67,3.68,3.67,3.68,61700.0,235812.0
2018-06-01,955.0,3.68,3.68,3.67,3.67,37900.0,144796.0
2018-06-01,1000.0,3.67,3.68,3.67,3.67,28500.0,108875.0
2018-06-01,1005.0,3.67,3.68,3.67,3.67,215200.0,822205.0
2018-06-01,1010.0,3.67,3.67,3.67,3.67,700.0,2674.0
2018-06-01,1015.0,3.67,3.69,3.67,3.69,107400.0,411833.0
2018-06-01,1020.0,3.69,3.7,3.69,3.7,3600.0,13849.0
2018-06-01,1025.0,3.7,3.7,3.69,3.69,102000.0,391774.0
2018-06-01,1030.0,3.69,3.69,3.68,3.68,25000.0,95899.0
2018-06-01,1035.0,3.68,3.69,3.68,3.69,5900.0,22636.0
2018-06-01,1040.0,3.68,3.69,3.68,3.69,60800.0,233118.0
2018-06-01,1045.0,3.69,3.69,3.69,3.69,8400.0,32256.0
2018-06-01,1050.0,3.69,3.69,3.68,3.68,48800.0,187006.0
2018-06-01,1055.0,3.68,3.69,3.68,3.68,33700.0,129123.0
2018-06-01,1100.0,3.68,3.69,3.68,3.68,98200.0,376186.0
2018-06-01,1105.0,3.68,3.68,3.67,3.68,109300.0,417991.0
2018-06-01,1110.0,3.68,3.68,3.67,3.67,38000.0,145238.0
2018-06-01,1115.0,3.68,3.68,3.67,3.67,22800.0,87304.0
2018-06-01,1120.0,3.67,3.67,3.67,3.67,8700.0,33234.0
2018-06-01,1125.0,3.67,3.68,3.67,3.68,49100.0,187648.0
2018-06-01,1130.0,3.67,3.67,3.67,3.67,2400.0,9168.0
2018-06-01,1305.0,3.67,3.68,3.67,3.67,27100.0,103552.0
2018-06-01,1310.0,3.68,3.68,3.67,3.68,24000.0,91743.0
2018-06-01,1315.0,3.68,3.68,3.67,3.67,53500.0,204649.0
2018-06-01,1320.0,3.67,3.67,3.67,3.67,96600.0,369012.0
2018-06-01,1325.0,3.67,3.67,3.66,3.66,148500.0,566406.0
2018-06-01,1330.0,3.66,3.67,3.66,3.67,33100.0,126331.0
2018-06-01,1335.0,3.67,3.67,3.67,3.67,23800.0,90916.0
2018-06-01,1340.0,3.67,3.67,3.67,3.67,5400.0,20628.0
2018-06-01,1345.0,3.67,3.67,3.66,3.66,18200.0,69411.0
2018-06-01,1350.0,3.67,3.67,3.66,3.66,48700.0,185953.0
2018-06-01,1355.0,3.67,3.67,3.66,3.67,15600.0,59591.0
2018-06-01,1400.0,3.67,3.67,3.66,3.66,130600.0,497594.0
2018-06-01,1405.0,3.67,3.67,3.66,3.66,1500.0,5720.0
2018-06-01,1410.0,3.67,3.67,3.66,3.66,93700.0,357857.0
2018-06-01,1415.0,3.66,3.68,3.66,3.68,167500.0,641077.0
2018-06-01,1420.0,3.68,3.68,3.68,3.68,51600.0,197628.0
2018-06-01,1425.0,3.68,3.7,3.68,3.69,154900.0,594859.0
2018-06-01,1430.0,3.69,3.7,3.69,3.69,27000.0,103699.0
2018-06-01,1435.0,3.69,3.7,3.69,3.69,43200.0,166095.0
2018-06-01,1440.0,3.69,3.7,3.69,3.69,140500.0,539570.0
2018-06-01,1445.0,3.67,3.69,3.67,3.69,387300.0,1480731.0
2018-06-01,1450.0,3.69,3.69,3.67,3.68,66300.0,254035.0
2018-06-01,1455.0,3.68,3.68,3.67,3.67,54900.0,210266.0
2018-06-01,1500.0,3.68,3.69,3.68,3.69,106000.0,406484.0
2018-06-04,935.0,3.71,3.71,3.69,3.69,132700.0,508986.0
2018-06-04,940.0,3.68,3.69,3.67,3.69,212000.0,812359.0
2018-06-04,945.0,3.69,3.7,3.69,3.7,32700.0,125820.0
2018-06-04,950.0,3.7,3.7,3.68,3.69,233600.0,895928.0
2018-06-04,955.0,3.69,3.69,3.68,3.69,130900.0,501487.0
2018-06-04,1000.0,3.68,3.68,3.67,3.68,119300.0,456869.0
2018-06-04,1005.0,3.69,3.69,3.69,3.69,1900.0,7296.0
2018-06-04,1010.0,3.68,3.68,3.68,3.68,47200.0,180776.0
2018-06-04,1015.0,3.68,3.68,3.68,3.68,15200.0,58216.0
2018-06-04,1020.0,3.69,3.69,3.67,3.68,51400.0,196550.0
2018-06-04,1025.0,3.68,3.68,3.67,3.67,33700.0,128995.0
2018-06-04,1030.0,3.67,3.68,3.67,3.68,171800.0,657113.0
2018-06-04,1035.0,3.68,3.69,3.68,3.69,5300.0,20351.0
2018-06-04,1040.0,3.68,3.69,3.68,3.68,6800.0,26053.0
2018-06-04,1045.0,3.68,3.69,3.68,3.68,152300.0,583332.0
2018-06-04,1050.0,3.68,3.68,3.68,3.68,5700.0,21831.0
2018-06-04,1055.0,3.69,3.69,3.68,3.69,3900.0,14949.0
2018-06-04,1100.0,3.68,3.68,3.68,3.68,101800.0,389894.0
2018-06-04,1105.0,3.68,3.68,3.67,3.67,7800.0,29857.0
2018-06-04,1110.0,3.67,3.68,3.67,3.67,16700.0,63941.0
2018-06-04,1115.0,3.68,3.68,3.67,3.67,20600.0,78869.0
2018-06-04,1120.0,3.68,3.68,3.67,3.68,26500.0,101493.0
2018-06-04,1125.0,3.68,3.68,3.67,3.67,26900.0,102781.0
2018-06-04,1130.0,3.68,3.68,3.67,3.67,24800.0,94963.0
2018-06-04,1305.0,3.67,3.68,3.67,3.67,6200.0,23693.0
2018-06-04,1310.0,3.67,3.68,3.67,3.68,9300.0,35571.0
2018-06-04,1315.0,3.68,3.68,3.67,3.68,7800.0,29872.0
2018-06-04,1320.0,3.68,3.68,3.68,3.68,3100.0,11873.0
2018-06-04,1325.0,3.68,3.69,3.68,3.68,13600.0,52122.0
2018-06-04,1330.0,3.69,3.69,3.68,3.68,68700.0,263229.0
2018-06-04,1335.0,3.68,3.68,3.67,3.67,135500.0,518422.0
2018-06-04,1340.0,3.68,3.68,3.67,3.68,17800.0,68151.0
2018-06-04,1345.0,3.68,3.69,3.67,3.68,12600.0,48264.0
2018-06-04,1350.0,3.68,3.68,3.67,3.67,10400.0,39769.0
2018-06-04,1355.0,3.67,3.68,3.67,3.67,26200.0,100117.0
2018-06-04,1400.0,3.67,3.69,3.67,3.68,79300.0,303683.0
2018-06-04,1405.0,3.68,3.69,3.68,3.69,16400.0,62819.0
2018-06-04,1410.0,3.68,3.69,3.68,3.69,2500.0,9591.0
2018-06-04,1415.0,3.69,3.69,3.67,3.67,63600.0,243456.0
2018-06-04,1420.0,3.68,3.68,3.67,3.68,49100.0,187918.0
2018-06-04,1425.0,3.68,3.68,3.67,3.67,108400.0,415056.0
2018-06-04,1430.0,3.67,3.67,3.67,3.67,57500.0,219650.0
2018-06-04,1435.0,3.68,3.68,3.67,3.68,63600.0,243506.0
2018-06-04,1440.0,3.68,3.69,3.68,3.69,18900.0,72424.0
2018-06-04,1445.0,3.69,3.69,3.68,3.68,15200.0,58247.0
2018-06-04,1450.0,3.68,3.68,3.68,3.68,40600.0,155498.0
2018-06-04,1455.0,3.68,3.69,3.68,3.69,67900.0,260077.0
2018-06-04,1500.0,3.68,3.68,3.67,3.68,101200.0,387194.0
2018-06-05,935.0,3.68,3.68,3.67,3.68,71800.0,274784.0
2018-06-05,940.0,3.67,3.67,3.66,3.67,83600.0,319315.0
2018-06-05,945.0,3.67,3.68,3.67,3.68,102400.0,391675.0
2018-06-05,950.0,3.68,3.68,3.67,3.67,7100.0,27192.0
2018-06-05,955.0,3.67,3.68,3.67,3.67,174100.0,665102.0
2018-06-05,1000.0,3.68,3.68,3.67,3.67,43100.0,164704.0
2018-06-05,1005.0,3.67,3.68,3.67,3.68,28400.0,108509.0
2018-06-05,1010.0,3.67,3.67,3.66,3.67,74000.0,282660.0
2018-06-05,1015.0,3.66,3.67,3.66,3.66,59400.0,226339.0
2018-06-05,1020.0,3.66,3.67,3.66,3.66,30000.0,114523.0
2018-06-05,1025.0,3.67,3.67,3.66,3.67,61500.0,234517.0
2018-06-05,1030.0,3.66,3.67,3.66,3.67,22100.0,84272.0
2018-06-05,1035.0,3.67,3.67,3.66,3.66,208500.0,794452.0
2018-06-05,1040.0,3.66,3.67,3.66,3.66,14700.0,56044.0
2018-06-05,1045.0,3.66,3.67,3.66,3.66,1600.0,6097.0
2018-06-05,1050.0,3.66,3.67,3.65,3.66,175600.0,668818.0
2018-06-05,1055.0,3.66,3.67,3.66,3.66,100000.0,381003.0
2018-06-05,1100.0,3.66,3.66,3.66,3.66,26700.0,101727.0
2018-06-05,1105.0,3.66,3.67,3.65,3.66,79200.0,301745.0
2018-06-05,1110.0,3.67,3.67,3.65,3.66,97700.0,372034.0
